|  32767 |   5229 |   4834 |   5270 |
|  32767 |   5236 |   4880 |   5250 |
|  32767 |   4955 |   5135 |   4875 |
|  32767 |   4907 |   5158 |   4867 |
|  32767 |   4881 |   5163 |   4819 |
|  32767 |   4927 |   5127 |   4826 |
|  32767 |   4854 |   5138 |   4830 |
|  32767 |   4856 |   5152 |   4804 |
|  32767 |   4965 |   5063 |   4983 |
|  32767 |   5210 |   4847 |   5237 |
